price,mileage,power,make_model,date,fuel,gear,offer_type
19990,2847,218.0,Aprilia RSV4,04/2019,Gasoline,Manual,Used
1650,18000,3.0,Askoll eSpro 45,02/2018,Electric,Manual,Used
7750,1629,206.15759843345688,Kawasaki Ninja 650,01/2020,Gasoline,Manual,Used
12250,8553,110.0,BMW R nineT,04/2017,Gasoline,Manual,Used
10777,24000,175.0,BMW K 1300 S,04/2012,Gasoline,Manual,Used
11750,16103,206.15759843345688,Kawasaki,06/2016,Gasoline,Manual,Used
1500,47588,20.0,Yamaha X-Max 250,12/2010,Gasoline,Manual,Used
1700,3201,12.0,Bullit Hunt S,07/2018,Gasoline,Manual,Used
2900,22450,1.0,Vespa GT,09/1975,Two Stroke Gasoline,Semi-automatic,Used
9900,1600,73.0,Ducati Scrambler,02/2018,Gasoline,Manual,Used
6750,12000,90.0,BMW F 800 R,05/2016,Gasoline,Manual,Used
13500,19000,125.0,BMW R 1200 GS,08/2016,Gasoline,Manual,Used
6989,13344,106.0,Triumph Street Triple 675,08/2014,Gasoline,Manual,Used
16670,56,136.0,BMW R 1250 R,05/2020,Gasoline,Manual,Used
6800,18000,135.0,Triumph Speed Triple 1050,12/2014,Gasoline,Manual,Used
10850,19560,116.0,Yamaha Tracer 900,03/2019,Gasoline,Manual,Used
6689,0,206.15759843345688,Vespa,01/2021,Gasoline,Manual,New
17745,18791,206.15759843345688,BMW R 1200 GS LC,05/2018,Gasoline,Manual,Used
11900,67000,77.0,Harley-Davidson Dyna Wide Glide,04/2013,Gasoline,Manual,Used
21990,467,136.0,BMW R 1250 GS Adventure,04/2021,Gasoline,Manual,Used
7200,4700,90.0,BMW F 850 GS,07/2013,Gasoline,Manual,Used
10500,44000,71.0,Harley-Davidson Electra Glide,05/2007,Gasoline,Manual,Used
16500,17750,107.0,BMW K 1600,04/2014,Gasoline,Manual,Used
1800,102,5.0,Zhejiang,10/2020,Electric,Manual,Used
6499,15000,206.15759843345688,Suzuki GSR 750,01/2011,Gasoline,Manual,Used
3000,6000,46.0,KTM RC 390,11/2014,Gasoline,Manual,Used
8500,11800,110.0,BMW R 1200 RT,05/2009,Gasoline,Manual,Used
9000,35000,120.0,Harley-Davidson Sportster 1200,12/2010,Gasoline,Manual,Used
1000,6000,125.0,SYM X-Pro,06/2017,Gasoline,Manual,Used
11250,15500,150.0,Ducati Multistrada 1200,04/2014,Gasoline,Manual,Used
6333,7749,114.0,Suzuki GSX-S 750,11/2018,Gasoline,Manual,Used
7990,3138,206.15759843345688,Suzuki GSX-S 750,06/2018,Gasoline,Manual,Used
6990,14070,206.15759843345688,KTM 690 Duke,01/2015,Gasoline,Manual,Used
7850,5,206.15759843345688,Others,06/2021,Electric,Automatic,Used
9490,6864,54.0,Honda X-ADV,02/2020,Gasoline,Automatic,Used
79950,119,159.0,Ducati Diavel,06/2021,Gasoline,Manual,Used
15900,14881,63.0,Harley-Davidson Heritage Springer,07/2002,Gasoline,Manual,Used
6300,6200,75.0,Yamaha XSR 700,07/2016,Gasoline,Manual,Used
17000,20000,131.0,BMW R 1200 GS,03/2018,Gasoline,Manual,Used
13500,45000,160.0,BMW K 1600 GTL,02/2014,Gasoline,Manual,Used
24000,16500,121.0,Harley-Davidson V-Rod,07/2005,Gasoline,Manual,Used
7487,10397,95.0,Kawasaki Z 800,07/2016,Gasoline,Manual,Used
6950,14975,206.15759843345688,Suzuki GSR 750,03/2014,Gasoline,Manual,Used
15950,57275,206.15759843345688,Harley-Davidson Softail,01/2006,Gasoline,Manual,Used
9450,61700,105.0,BMW R 1200 GS Adventure,11/2009,Gasoline,Manual,Used
11000,60000,125.0,BMW R 1200 GS LC,05/2013,Gasoline,Manual,Used
22500,1500,90.0,Confederate,07/2000,Gasoline,Manual,Used
8500,50500,125.0,BMW R 1200 R,05/2016,Gasoline,Manual,Used
11250,92500,125.0,BMW R 1200 GS,02/2014,Gasoline,Manual,Used
23500,1294,206.15759843345688,BMW K 1600 B,01/2021,Gasoline,Manual,Used
8200,30000,150.0,KTM 1190 Adventure,05/2013,Gasoline,Manual,Used
6450,18500,106.0,Yamaha FZ 8,03/2012,Gasoline,Manual,Used
6450,102,20.0,KTM Freeride 250,02/2020,Gasoline,Manual,Used
14199,0,206.15759843345688,Can Am Outlander,07/2021,Diesel,Manual,Used
1400,4902,5.0,Piaggio Liberty 50,06/2012,Gasoline,Manual,Used
19900,1300,136.0,BMW R 1250 GS Adventure,02/2020,Gasoline,Semi-automatic,Used
13990,18000,113.0,Ducati Multistrada 950,05/2019,Gasoline,Manual,Used
9350,200,46.0,Kymco MXU 700,02/2021,Gasoline,Automatic,Demonstration
13200,72000,71.0,Harley-Davidson Road King,07/2004,Gasoline,Manual,Used
13490,1010,109.0,BMW R nineT,03/2021,Gasoline,Manual,Demonstration
9990,26400,150.0,KTM 1190 Adventure,06/2013,Gasoline,Manual,Used
2000,6000,68.0,Aprilia SR 50,06/2015,Gasoline,Manual,Used
1200,3800,3.0,SYM Crox 50,04/2020,Gasoline,Manual,Used
12000,10749,110.0,BMW,03/2017,Gasoline,Manual,Used
1999,3066,206.15759843345688,Peugeot,01/2018,Gasoline,Manual,Used
2000,1000,75.0,Honda Aeon Cobra,12/2015,Diesel,Manual,Used
6500,26029,125.0,Suzuki GSX-R 600,03/2009,Gasoline,Manual,Used
8800,44500,175.0,BMW K 1300 S,05/2011,Gasoline,Manual,Used
12000,8000,125.0,KTM 950 Duke,06/2020,Gasoline,Semi-automatic,Used
16300,8000,110.0,Polaris RZR 1000,05/2014,Gasoline,Manual,Used
6500,26500,150.0,Buell 1125 CR,09/2009,Gasoline,Manual,Used
2950,10650,15.0,Yamaha WR 125,07/2014,Gasoline,Manual,Used
7000,28000,135.0,Ducati 848,12/2008,Gasoline,Manual,Used
6100,45000,44.0,Yamaha TMAX 500,03/2012,Gasoline,Automatic,Used
6999,67000,155.0,BMW K 1300 GT,04/2009,Gasoline,Manual,Used
1899,22000,15.0,SWM SM 125 R,09/2018,Gasoline,Manual,Used
11499,250,206.15759843345688,Husqvarna,01/2020,Gasoline,Manual,New
6000,38000,1292.0,Triumph Bonneville T100,05/2015,Gasoline,Manual,Used
8799,0,206.15759843345688,Kawasaki Ninja 650,01/2021,Gasoline,Manual,New
6500,11271,75.0,Yamaha MT-07,05/2016,Gasoline,Manual,Used
2898,1,8.0,Suzuki Address,12/2021,Gasoline,Manual,Pre-registered
8500,77000,105.0,BMW R 1200 GS Adventure,03/2009,Gasoline,Manual,Used
7700,10120,79.0,Suzuki Intruder C,03/2015,Gasoline,Manual,Used
18000,8000,160.0,Ducati Multistrada 1200,07/2017,Gasoline,Manual,Used
12700,28500,125.0,Harley-Davidson VRSC Night Rod,03/2008,Gasoline,Manual,Used
1600,2,35.0,SYM Orbit III,08/2018,Gasoline,Manual,Used
25500,20500,71.0,Harley-Davidson Softail,05/2008,Gasoline,Manual,Used
11900,8206,97.0,Triumph Thruxton,03/2017,Gasoline,Manual,Used
6500,10000,150.0,Honda CB 1000,05/2015,Gasoline,Manual,Used
9600,23700,160.0,Yamaha MT-10,07/2016,Gasoline,Manual,Used
1000,4100,5.0,Motowell Crogen,01/2018,Gasoline,Manual,Used
12500,65209,125.0,BMW R 1200 GS Adventure,05/2015,Gasoline,Manual,Used
1400,3657,50.0,Honda Vision 50,09/2017,Gasoline,Manual,Used
6990,31648,206.15759843345688,Honda CB 1000,07/2012,Gasoline,Manual,Used
20490,28776,158.0,Ducati,01/2017,Gasoline,Manual,Used
22990,500,140.0,Zero,01/2021,Electric,Automatic,New
1600,984,50.0,Peugeot Kisbee,02/2020,Two Stroke Gasoline,Manual,Used
2950,476,15.0,Online,06/2021,Gasoline,Manual,Used
9290,9200,125.0,Kawasaki Z 900,10/2018,Gasoline,Manual,Used
19450,3000,165.0,BMW S 1000 XR,02/2021,Gasoline,Manual,Demonstration
12300,12000,150.0,Triumph Speed Triple 1050,04/2018,Gasoline,Manual,Used
35750,0,206.15759843345688,Harley-Davidson Street Glide,01/2021,Gasoline,Manual,New
7000,1901,48.0,Arctic Cat Prowler 700,08/2012,Gasoline,Manual,Used
8500,4000,481.0,Kawasaki Ninja ZX-6R,06/2014,Gasoline,Manual,Used
11000,5500,86.0,BMW F 800 GS Adventure,06/2017,Gasoline,Manual,Used
2000,1960,4.0,Efun Lipo,12/2020,Electric,Manual,Used
14199,9000,206.15759843345688,Honda CRF 1000,01/2019,Gasoline,Manual,Used
6790,4554,206.15759843345688,Piaggio MP3 350,11/2018,Gasoline,Manual,Used
6500,9887,33.0,Qooder,07/2019,Gasoline,Manual,Used
14500,20000,160.0,Ducati Multistrada 1200,08/2015,Gasoline,Manual,Used
34989,14154,87.0,Harley-Davidson Street Glide,03/2015,Gasoline,Manual,Used
13900,500,97.0,Moto Guzzi California 1400,11/2015,Gasoline,Manual,Used
13490,942,206.15759843345688,Kawasaki Versys 1000,01/2021,Gasoline,Manual,Used
4100,1085,15.0,Piaggio Medley 125,03/2021,Gasoline,Automatic,Used
9800,10000,15.0,KTM 125 EXC,01/2014,Two Stroke Gasoline,Manual,Used
15950,4100,206.15759843345688,Yamaha XT 1200,08/2019,Gasoline,Manual,Used
9200,58400,125.0,BMW R 1200 GS,03/2013,Gasoline,Manual,Used
12490,23879,165.0,BMW S 1000 XR,01/2015,Gasoline,Manual,Used
7000,19486,49.0,Kawasaki VN 900,06/2014,Gasoline,Manual,Used
6300,19103,65.0,CF Moto Terralander,07/2013,Gasoline,Manual,Used
10000,36500,67.0,Harley-Davidson Sportster Forty Eight,06/2013,Gasoline,Manual,Used
6500,3000,12.0,Kymco MXU 550,02/2018,Gasoline,Manual,Used
6400,6500,61.0,Kawasaki Vulcan S,07/2016,Gasoline,Manual,Used
1700,4426,20.0,Others Kosmos,10/2020,Gasoline,Manual,Used
7000,21500,184.0,Suzuki B King,05/2010,Gasoline,Manual,Used
270,1000,68.0,Piaggio Ciao,06/1988,Gasoline,Manual,Used
6790,4116,54.0,Honda NC 750,07/2019,Gasoline,Manual,Used
13800,29000,125.0,Harley-Davidson V-Rod,06/2012,Gasoline,Manual,Used
29990,200,206.15759843345688,Yamaha XV 950,03/2016,Gasoline,Manual,Used
2490,545,206.15759843345688,Others,08/2019,Gasoline,Manual,Used
8500,75862,125.0,BMW R 1200 RS,02/2016,Gasoline,Manual,Used
8990,99999,206.15759843345688,Honda,01/2017,Gasoline,Manual,Used
9590,23998,97.0,KTM,05/2018,Gasoline,Manual,Used
13900,22565,95.0,Victory Hammer,02/2011,Gasoline,Manual,Used
43358,0,206.15759843345688,Honda,01/2021,Gasoline,Manual,New
23500,88000,75.0,Harley-Davidson CVO Breakout,10/2014,Gasoline,Manual,Used
1800,483,3.0,SYM Jet 14,05/2021,Gasoline,Manual,Used
10000,12000,22.0,Harley-Davidson Flathead,04/1958,Gasoline,Manual,Used
34885,1,206.15759843345688,Harley-Davidson Road Glide,01/2021,Gasoline,Manual,New
6000,18000,44.0,Yamaha TMAX 500,03/2011,Gasoline,Manual,Used
13490,5700,206.15759843345688,Yamaha XTZ 1200,05/2019,Gasoline,Manual,Used
7000,3600,45.0,Polaris RZR 570,08/2016,Gasoline,Manual,Used
8400,38900,110.0,BMW R 1200 RT,06/2010,Gasoline,Manual,Used
13299,0,206.15759843345688,Yamaha,01/2021,Gasoline,Manual,New
10500,35500,125.0,BMW R 1200 GS,05/2013,Gasoline,Manual,Used
6000,15000,54.0,Honda NC 750,05/2017,Gasoline,Automatic,Used
13990,9800,120.0,Kawasaki Versys 1000,06/2020,Gasoline,Manual,Used
7000,6000,75.0,Yamaha MT-07,10/2016,Gasoline,Manual,Used
8500,12000,48.0,Yamaha TMAX SX,08/2017,Gasoline,Manual,Used
7000,37000,5.0,Lambretta Li,07/1963,Others,Manual,Used
3400,250,15.0,Malaguti XSM,03/2021,Gasoline,Manual,Used
10600,3750,105.0,BMW F 900 XR,07/2020,Gasoline,Manual,Used
8450,41154,106.0,Honda Crossrunner,03/2015,Gasoline,Manual,Used
7600,8320,98.0,Yamaha XJR 1300,05/2015,Gasoline,Manual,Used
10900,1200,35.0,Gilera Saturno,01/1956,Gasoline,Manual,Used
7999,9594,206.15759843345688,Triumph Scrambler,01/2012,Gasoline,Manual,Used
7000,3950,69.0,Suzuki V-Strom 650,04/2016,Gasoline,Manual,Used
750,3818,3.0,Beeline Memory,03/2012,Gasoline,Manual,Used
9989,58743,69.0,Moto Guzzi Le Mans,04/1977,Gasoline,Manual,Antique / Classic
9999,2960,45.0,Polaris RZR 570,07/2020,Gasoline,Automatic,Used
900,18000,1.0,Aprilia SR 50,06/2014,Two Stroke Gasoline,Manual,Used
7500,17500,103.0,Ducati Monster 821,03/2018,Gasoline,Manual,Used
6990,9944,95.0,Honda CRF 1000,07/2016,Gasoline,Manual,Used
1100,777,8.0,Generic,04/2018,Gasoline,Automatic,Used
1600,35994,22.0,Malaguti Madison 250,10/2010,Gasoline,Manual,Used
1999,29700,15.0,KTM 125 Duke,08/2011,Gasoline,Manual,Used
1400,10400,49.0,Honda Vision 50,06/2018,Gasoline,Manual,Used
21500,44000,77.0,Harley-Davidson Street Glide,07/2007,Gasoline,Manual,Used
6390,18902,107.0,Honda CBF 1000,02/2010,Gasoline,Manual,Used
18200,1,147.0,MV Agusta Superveloce 800,02/2021,Gasoline,Manual,Pre-registered
34000,2600,213.0,MV Agusta F4 1000,09/2017,Gasoline,Semi-automatic,Used
13200,6200,165.0,BMW,04/2017,Gasoline,Semi-automatic,Used
2000,120,15.0,KSR Moto TR 125,08/2016,Gasoline,Manual,Used
7500,2300,56.0,Piaggio MP3 500,02/2016,Gasoline,Manual,Used
1250,8478,60.0,Kawasaki GPZ 500 S,05/1998,Gasoline,Manual,Used
1400,23600,1.0,Honda SH 150,10/2010,Gasoline,Manual,Used
9500,36000,137.0,Triumph Tiger 1200,09/2014,Others,Manual,Used
9399,5975,206.15759843345688,Kawasaki Z 900,06/2020,Gasoline,Manual,Used
12000,2139,116.0,Yamaha Niken,11/2018,Gasoline,Manual,Used
8849,0,206.15759843345688,Kawasaki Versys 650,01/2021,Gasoline,Manual,New
7900,11500,90.0,BMW F 800,02/2018,Gasoline,Manual,Used
1100,30000,15.0,Yamaha X-City 250,10/2010,Gasoline,Manual,Used
19500,20000,24.0,Harley-Davidson Trike,01/1968,Gasoline,Manual,Used
28950,990,94.0,Harley-Davidson Softail,04/2020,Gasoline,Manual,Used
12500,15000,110.0,BMW R nineT,06/2019,Gasoline,Manual,Used
10990,32500,129.0,Honda VFR,02/2017,Gasoline,Manual,Used
7500,24592,120.0,Suzuki GSX-R 600,03/2014,Gasoline,Manual,Used
9200,13000,167.0,Aprilia Tuono,05/2011,Gasoline,Manual,Used
2700,17500,20.0,KTM RC 125,03/2017,Gasoline,Manual,Used
4490,0,12.0,Suzuki GSX-S 125,12/2020,Gasoline,Manual,Used
6399,480,12.0,Others,08/2020,Electric,Automatic,Demonstration
15480,20000,169.0,Harley-Davidson Fat Boy,09/2011,Gasoline,Manual,Used
11495,7825,128.0,Triumph Daytona 675,06/2016,Gasoline,Manual,Used
8689,16191,126.0,Suzuki GSX-R 600,03/2012,Gasoline,Manual,Used
9159,23900,95.0,Honda CRF 1000,03/2017,Gasoline,Manual,Used
2490,10649,24.0,Daelim S300 Fi,02/2016,Gasoline,Automatic,Used
1100,21500,10.0,Piaggio Liberty 125,06/2011,Gasoline,Automatic,Used
13000,5808,80.0,Triumph Bonneville T120,08/2017,Gasoline,Manual,Used
2850,15350,27.0,SYM Citycom 300,04/2018,Gasoline,Manual,Used
7000,28000,182.0,Yamaha YZF-R1,06/2007,Gasoline,Manual,Used
19500,5745,87.0,Harley-Davidson Street Glide,04/2014,Gasoline,Manual,Used
2300,18800,27.0,Honda Forza 300,06/2014,Gasoline,Manual,Used
15450,0,206.15759843345688,Triumph Bonneville T120,01/2021,Gasoline,Manual,New
21000,6880,71.0,Indian Roadmaster,07/2019,Gasoline,Manual,Used
16000,18000,111.0,Honda CB 1100,04/1982,Gasoline,Manual,Used
13999,1270,90.0,Polaris Sportsman 1000,02/2020,Gasoline,Manual,Used
11990,13200,118.0,Yamaha YZF-R6,05/2017,Gasoline,Manual,Used
6050,106000,63.0,Harley-Davidson Fat Boy,07/2001,Gasoline,Manual,Used
6800,15768,75.0,Yamaha Tracer 700,04/2019,Gasoline,Manual,Used
1451,10278,206.15759843345688,Others,09/2017,Electric,Automatic,Used
9000,2500,116.0,Yamaha MT-09,05/2019,Gasoline,Manual,Used
8000,5453,60.0,BMW C 650,03/2019,Gasoline,Manual,Used
1990,11283,22.0,Piaggio MP3 250,06/2009,Gasoline,Automatic,Used
9800,10500,52.0,Harley-Davidson Iron 883,04/2017,Gasoline,Manual,Used
8600,23386,148.0,Ducati Multistrada 1200,06/2012,Gasoline,Manual,Used
750,2135,4.0,Explorer,03/2018,Gasoline,Manual,Used
6500,15300,137.0,Kawasaki Z1000 SX,04/2012,Gasoline,Manual,Used
6690,8377,16.0,KTM 350 EXC,05/2018,Gasoline,Manual,Used
6000,86400,84.0,BMW R 1150 GS Adventure,05/2002,Gasoline,Manual,Used
8500,18100,190.0,MV Agusta F4 1078,07/2011,Gasoline,Manual,Used
11450,56460,111.0,BMW R 1200 GS Adventure,05/2012,Gasoline,Manual,Used
7300,1,33.0,Quadro Quadro4,01/2019,Gasoline,Automatic,Used
6950,9480,87.0,BMW F 800 R,08/2014,Gasoline,Manual,Used
1750,10079,11.0,Yamaha Cygnus,03/2010,Gasoline,Manual,Used
12900,5500,179.0,KTM 1290 Super Duke R,06/2016,Gasoline,Manual,Used
9600,7215,114.0,Yamaha MT-09,08/2018,Gasoline,Manual,Used
6880,14360,106.0,Triumph Street Triple R,04/2014,Gasoline,Manual,Used
2000,400,3.0,Piaggio Liberty 50,10/2019,Gasoline,Manual,Used
2000,21800,27.0,Quadro 350S,04/2014,Gasoline,Manual,Used
13990,3175,67.0,Harley-Davidson XL 1200,05/2018,Gasoline,Manual,Used
10499,1941,206.15759843345688,Yamaha TMAX 530,01/2017,Gasoline,Manual,Used
250,200,1.0,Velosolex Velosolex 3800,03/1969,Two Stroke Gasoline,Manual,Used
8500,5000,15.0,TM SMR 125 2T,12/2017,Two Stroke Gasoline,Manual,Used
9800,2530,110.0,Ducati SuperSport,01/2019,Gasoline,Manual,Used
6700,28000,90.0,BMW F 800 GT,08/2015,Gasoline,Manual,Used
17000,3795,154.0,Ducati Panigale R,02/2020,Gasoline,Manual,Used
13350,500,143.0,Honda CB 1000,04/2021,Gasoline,Manual,Used
1500,12000,14.0,LML Star 150,06/2012,Gasoline,Manual,Used
1490,1094,11.0,Zontes 125 G1,02/2019,Gasoline,Manual,Used
10500,16500,105.0,BMW R 1200 GS,07/2008,Gasoline,Manual,Used
8300,2500,105.0,KTM 790 Duke,03/2019,Gasoline,Manual,Used
6000,56000,50.0,BMW R 80 GS,08/1991,Gasoline,Manual,Used
8190,5000,34.0,BMW C 400 X,05/2021,Gasoline,Manual,Demonstration
6290,27247,82.0,Ducati Hypermotard 796,04/2011,Gasoline,Manual,Used
400,13000,4.0,Benelli Pepe,06/2014,Gasoline,Manual,Used
13250,0,206.15759843345688,Suzuki GSX-S 1000,01/2019,Gasoline,Manual,New
6199,13200,48.0,Honda CB 500,03/2017,Gasoline,Manual,Used
17999,0,206.15759843345688,Kawasaki Versys 1000,01/2021,Gasoline,Manual,New
7999,27752,206.15759843345688,Suzuki Burgman 650,01/2015,Gasoline,Manual,Used
22585,0,206.15759843345688,Honda CRF 1100,01/2020,Gasoline,Manual,New
19489,1688,207.0,BMW S 1000 RR,03/2019,Gasoline,Manual,Used
3800,15000,131.0,Benelli TNT 1130,08/2007,Gasoline,Manual,Used
9800,27482,125.0,Suzuki VZR 1800,08/2009,Gasoline,Manual,Used
3500,3500,44.0,Piaggio MP3 500,03/2021,Gasoline,Manual,Used
2700,20720,27.0,Honda Forza 300,12/2013,Gasoline,Manual,Used
7950,66000,110.0,BMW R 1200 RT,04/2010,Gasoline,Manual,Used
16350,0,105.0,BMW F 900 XR,01/2021,Gasoline,Manual,New
12490,2138,125.0,BMW R 1200 R,04/2015,Gasoline,Manual,Used
2250,1800,10.0,SYM Fiddle 125,11/2016,Gasoline,Automatic,Used
9300,4200,73.0,Ducati Scrambler,06/2019,Gasoline,Manual,Used
6400,14772,48.0,Honda NC 750,04/2016,Gasoline,Manual,Used
20820,3443,155.0,Ducati Panigale V4,12/2019,Gasoline,Manual,Used
15200,1,206.15759843345688,KTM 790 Adventure,01/2020,Gasoline,Manual,New
11000,6000,48.0,Harley-Davidson Superlow,04/2018,Gasoline,Manual,Used
9499,0,206.15759843345688,Suzuki V-Strom 650,01/2021,Gasoline,Manual,New
7500,5000,206.15759843345688,BMW C 650 GT,06/2013,Gasoline,Manual,Used
9800,10070,53.0,Harley-Davidson Superlow,06/2019,Gasoline,Manual,Used
6700,14200,113.0,Kawasaki Z 800,04/2014,Gasoline,Manual,Used
18490,7100,206.15759843345688,Honda CRF 1100,01/2019,Gasoline,Manual,Used
19000,2600,44.0,Kawasaki Z 900,02/1973,Gasoline,Manual,Used
6900,35121,110.0,MV Agusta Brutale 675,05/2013,Gasoline,Manual,Used
900,10934,125.0,Yamaha Majesty 125,08/2010,Gasoline,Manual,Used
8900,52900,126.0,Honda ST 1300,12/2016,Gasoline,Manual,Used
9250,26213,206.15759843345688,Yamaha MT-09,01/2017,Gasoline,Manual,Used
11950,32800,206.15759843345688,BMW S 1000 RR,04/2013,Gasoline,Manual,Used
7990,20091,53.0,Harley-Davidson Sportster 883,06/2013,Gasoline,Manual,Used
18500,3498,206.15759843345688,Harley-Davidson,01/2008,Gasoline,Manual,Used
19127,1000,136.0,BMW R 1250 R,06/2021,Gasoline,Manual,Demonstration
12950,43901,144.0,Yamaha FJR 1300,01/2015,Gasoline,Manual,Used
19750,133,206.15759843345688,KTM 1290 Super Duke GT,01/2021,Gasoline,Manual,New
7000,83000,148.0,Ducati Multistrada 1200,04/2014,Gasoline,Manual,Used
6900,7947,54.0,Honda NC 750,07/2019,Gasoline,Manual,Used
8500,7979,69.0,Polaris Sportsman 850,02/2010,Gasoline,Automatic,Used
17000,30000,68.0,Harley-Davidson Custom Bike,01/2005,Gasoline,Manual,Used
3000,10000,35.0,Kymco Xciting 400i,07/2014,Gasoline,Manual,Used
11999,51000,206.15759843345688,Kawasaki GTR 1400,01/2015,Gasoline,Manual,Used
26087,0,206.15759843345688,BMW S 1000 XR,01/2021,Gasoline,Manual,New
7299,7500,42.0,Adly Hurricane 450,04/2018,Gasoline,Manual,Used
7499,9000,206.15759843345688,Honda NC 750,01/2017,Gasoline,Manual,Used
9199,1250,206.15759843345688,Kymco AK 550,03/2021,Gasoline,Manual,Used
15000,3000,165.0,BMW S 1000 R,08/2020,Gasoline,Manual,Used
10900,18069,206.15759843345688,BMW R 1200 R,06/2017,Gasoline,Manual,Used
15800,23295,68.0,Honda CB 750,09/1970,Gasoline,Manual,Used
12000,16000,110.0,BMW R 1200 GS,07/2011,Gasoline,Manual,Used
7500,31500,95.0,Ducati Hypermotard 1100,06/2010,Gasoline,Manual,Used
8390,25000,98.0,Yamaha XJR 1300,04/2015,Gasoline,Manual,Used
24079,315,120.0,Yamaha,06/2020,Gasoline,Manual,Used
23644,399,207.0,BMW S 1000 RR,06/2021,Gasoline,Manual,Used
14500,6756,206.15759843345688,BMW S 1000 XR,03/2017,Gasoline,Manual,Used
16490,9550,152.0,Ducati XDiavel,05/2019,Gasoline,Manual,Used
8500,20150,64.0,Harley-Davidson Softail,01/2004,Gasoline,Manual,Used
10490,19300,206.15759843345688,Honda,01/2017,Gasoline,Automatic,Used
6800,13000,48.0,Kawasaki Versys 650,10/2018,Gasoline,Manual,Used
10499,8888,125.0,KTM 1090 Adventure,04/2019,Gasoline,Manual,Used
9300,30000,175.0,BMW K 1300,10/2010,Gasoline,Semi-automatic,Used
17450,8000,165.0,BMW S 1000 XR,05/2020,Gasoline,Manual,Used
6000,45000,69.0,Triumph Thunderbird Sport,04/2000,Gasoline,Manual,Used
7500,6608,144.0,MV Agusta Brutale 1090,10/2014,Gasoline,Manual,Used
9995,21550,114.0,Suzuki VLR 1800,05/2010,Gasoline,Manual,Used
6500,5211,114.0,Suzuki GSX-S 750,06/2020,Gasoline,Manual,Used
15950,17900,206.15759843345688,Triumph,05/2019,Gasoline,Manual,Used
7890,21280,139.0,Kawasaki Z 1000,04/2013,Gasoline,Manual,Used
10999,8800,110.0,BMW R nineT,05/2019,Gasoline,Manual,Used
8849,0,206.15759843345688,Kawasaki Versys 650,01/2021,Gasoline,Manual,New
7800,43000,126.0,Triumph Tiger Sport,04/2016,Gasoline,Manual,Used
1200,12500,14.0,HM Derapage,01/2009,Two Stroke Gasoline,Manual,Used
7500,2,206.15759843345688,Yamaha,09/2018,Gasoline,Manual,Used
6100,29641,86.0,Kawasaki,07/1978,Gasoline,Manual,Used
27278,5,206.15759843345688,BMW R 1250 GS,01/2021,Gasoline,Manual,New
7599,17109,206.15759843345688,Yamaha MT-09,01/2015,Gasoline,Manual,Used
17500,10380,136.0,BMW R 1250 GS,01/2019,Gasoline,Manual,Used
1350,21500,10.0,Piaggio Typhoon,09/2016,Gasoline,Manual,Used
7190,37250,206.15759843345688,Kawasaki Z 1000,10/2014,Gasoline,Manual,Used
900,11160,5.0,Piaggio,08/2009,Gasoline,Manual,Used
18900,30461,84.0,Harley-Davidson Road King,04/2012,Gasoline,Manual,Used
6100,42000,68.0,Suzuki V-Strom 650,08/2014,Gasoline,Manual,Used
7500,5900,54.0,Triumph Street Cup,10/2017,Gasoline,Manual,Used
27590,0,206.15759843345688,Ducati,01/2021,Gasoline,Manual,New
1950,7000,18.0,Suzuki Burgman 200,01/2012,Gasoline,Manual,Used
7990,94720,109.0,BMW R 1200 RT,12/2013,Gasoline,Manual,Used
8000,32079,102.0,Moto Guzzi Norge 1200,06/2014,Gasoline,Manual,Used
6300,31800,97.0,Kawasaki Z 800,07/2016,Gasoline,Manual,Used
